item_id,item_name,item_category_id,brand,pack_size_value,pack_size_uom,pack_count,tier,is_perishable,shelf_life_days,mrp_inr,unit_cost_inr,gst_rate
959,Catch Masks 1000ml x12 (Economy),84,Catch,1000,ml,12,Economy,0,186,5489.48,5018.77,0.12
960,MDH Category 95 100g x24 (Economy),95,MDH,100,g,24,Economy,0,655,1732.59,1549.61,0.18
961,Parle Festive Packs 250g x2 (Regular),62,Parle,250,g,2,Regular,0,238,628.87,550.44,0.05
962,Britannia Pooja Items 750ml x2 (Economy),83,Britannia,750,ml,2,Economy,0,436,1332.0,1045.84,0.18
963,Kissan Ice Cream 200g x4 (Economy),15,Kissan,200,g,4,Economy,1,10,391.35,336.36,0.0
964,Kellogg's Fresh Produce 200ml x3 (Regular),1,Kellogg's,200,ml,3,Regular,1,22,176.57,146.63,0.05
965,Bikaji Pickles 500g x1 (Economy),23,Bikaji,500,g,1,Economy,0,188,288.13,226.88,0.05
966,Aashirvaad Snacks 200ml x1 (Economy),12,Aashirvaad,200,ml,1,Economy,0,417,34.03,27.06,0.05
967,Colgate Ready-to-Eat 2000g x12 (Premium),11,Colgate,2000,g,12,Premium,0,177,244.97,204.69,0.05
968,Nivea Category 97 750g x1 (Regular),97,Nivea,750,g,1,Regular,0,333,761.95,687.18,0.18
969,Fortune Snacks 2000g x5 (Regular),12,Fortune,2000,g,5,Regular,0,253,94.78,77.98,0.0
970,Aashirvaad Baking Supplies 200ml x1 (Regular),25,Aashirvaad,200,ml,1,Regular,0,126,111.48,91.2,0.05
971,DMart Bakery 500g x4 (Regular),3,DMart,500,g,4,Regular,1,11,485.21,439.36,0.05
972,Pepsi Cleaning Tools 250g x1 (Premium),55,Pepsi,250,g,1,Premium,0,349,201.76,170.23,0.05
973,Bikaji Baby Care 200ml x1 (Regular),35,Bikaji,200,ml,1,Regular,0,180,271.19,227.44,0.12
974,"Pears Tea, Coffee 200g x1 (Regular)",9,Pears,200,g,1,Regular,0,224,82.12,65.13,0.05
975,Dabur Health Drinks 2000ml x24 (Regular),18,Dabur,2000,ml,24,Regular,0,135,368.54,325.6,0.05
976,Pepsi Staples 200g x12 (Regular),4,Pepsi,200,g,12,Regular,0,401,416.96,333.68,0.0
977,Bikaji Category 95 250ml x4 (Regular),95,Bikaji,250,ml,4,Regular,0,512,1811.47,1533.38,0.28
978,ITC Noodles 250ml x3 (Economy),21,ITC,250,ml,3,Economy,0,581,152.47,120.11,0.05
979,Amul Staples 750g x12 (Premium),4,Amul,750,g,12,Premium,0,548,702.09,572.51,0.0
980,Haldiram Protein 200g x4 (Regular),76,Haldiram,200,g,4,Regular,0,615,263.25,219.76,0.18
981,Kissan Dishwash 1000g x2 (Economy),40,Kissan,1000,g,2,Economy,0,451,188.45,169.83,0.05
982,Britannia Kitchen Essentials 500g x4 (Regular),42,Britannia,500,g,4,Regular,0,710,75.02,66.7,0.05
983,Paper Boat Water 50g x12 (Regular),27,Paper Boat,50,g,12,Regular,0,651,341.77,293.09,0.0
984,Britannia Storage 500ml x6 (Economy),51,Britannia,500,ml,6,Economy,0,309,87.39,71.39,0.05
985,Himalaya Noodles 250ml x2 (Economy),21,Himalaya,250,ml,2,Economy,0,367,154.92,128.91,0.05
986,Himalaya Stationery 500ml x2 (Economy),44,Himalaya,500,ml,2,Economy,0,135,705.08,596.82,0.12
987,Dettol Meat 200ml x2 (Economy),17,Dettol,200,ml,2,Economy,1,28,117.99,103.45,0.0
988,Nivea Hair Care 1000g x2 (Economy),30,Nivea,1000,g,2,Economy,0,679,549.8,493.98,0.0
989,DMart Frozen Foods 50ml x1 (Economy),16,DMart,50,ml,1,Economy,1,27,182.6,152.51,0.05
990,Parle Masks 500ml x1 (Regular),84,Parle,500,ml,1,Regular,0,259,2837.1,2454.88,0.12
991,Colgate Baby Care 50g x24 (Regular),35,Colgate,50,g,24,Regular,0,176,459.22,375.45,0.05
992,Fortune Toys 200ml x1 (Regular),45,Fortune,200,ml,1,Regular,0,377,382.65,300.38,0.05
993,Lifebuoy Toys 200ml x1 (Regular),45,Lifebuoy,200,ml,1,Regular,0,178,467.57,369.43,0.18
994,Himalaya Fragrances 2000ml x6 (Regular),78,Himalaya,2000,ml,6,Regular,0,328,1749.16,1523.11,0.18
995,Nestlé Health 250g x1 (Economy),36,Nestlé,250,g,1,Economy,0,568,169.45,141.95,0.18
996,Bikaji Category 90 100ml x1 (Economy),90,Bikaji,100,ml,1,Economy,0,658,1499.56,1266.37,0.12
997,Paper Boat Batteries 50ml x3 (Regular),67,Paper Boat,50,ml,3,Regular,0,168,538.17,464.17,0.18
998,Bikaji Shaving 100g x1 (Premium),79,Bikaji,100,g,1,Premium,0,204,1671.63,1319.11,0.18
999,Lifebuoy Stationery 2000ml x1 (Regular),44,Lifebuoy,2000,ml,1,Regular,0,305,1220.53,1077.52,0.12
1000,Tropicana Breakfast Cereals 2000ml x3 (Regular),20,Tropicana,2000,ml,3,Regular,0,120,192.41,166.69,0.05
1001,Parle Ready-to-Eat 500ml x2 (Regular),11,Parle,500,ml,2,Regular,0,180,115.35,103.18,0.05
1002,ITC Bedding 50g x1 (Regular),53,ITC,50,g,1,Regular,0,381,124.62,100.47,0.05
1003,Pepsi Bakery 500g x2 (Regular),3,Pepsi,500,g,2,Regular,1,12,395.62,341.39,0.05
1004,Pepsi Disposable 1000g x12 (Regular),43,Pepsi,1000,g,12,Regular,0,674,1202.86,1057.18,0.18
1005,Aashirvaad Skin Care 500g x10 (Regular),31,Aashirvaad,500,g,10,Regular,0,204,305.11,246.5,0.12
1006,Himalaya Biscuits 750g x2 (Regular),13,Himalaya,750,g,2,Regular,0,407,433.2,356.52,0.0
1007,Saffola Cosmetics 100g x24 (Economy),77,Saffola,100,g,24,Economy,0,581,2924.57,2663.39,0.28
1008,Paper Boat Baby Food 100g x24 (Regular),19,Paper Boat,100,g,24,Regular,0,391,79.79,71.6,0.05
1009,"Tropicana Sugar, Jaggery 500ml x10 (Regular)",8,Tropicana,500,ml,10,Regular,0,426,474.21,410.27,0.05
1010,Kissan Baby Food 1000g x6 (Regular),19,Kissan,1000,g,6,Regular,0,202,111.0,95.7,0.0
1011,Kellogg's Bath 1000ml x4 (Economy),32,Kellogg's,1000,ml,4,Economy,0,615,409.12,328.68,0.12
1012,Pears Kitchen Essentials 50ml x24 (Regular),42,Pears,50,ml,24,Regular,0,533,94.75,75.7,0.05
1013,Lizol Value Packs 750g x1 (Economy),89,Lizol,750,g,1,Economy,0,625,2967.51,2490.59,0.18
1014,Surf Excel Baking Supplies 1000ml x2 (Economy),25,Surf Excel,1000,ml,2,Economy,0,428,160.02,139.38,0.0
1015,Nivea Automotive 50ml x1 (Regular),69,Nivea,50,ml,1,Regular,0,107,380.22,322.87,0.18
1016,Red Bull School Essentials 250g x10 (Regular),64,Red Bull,250,g,10,Regular,0,564,109.55,93.17,0.12
1017,"Himalaya Sauces, Ketchup 1000g x6 (Regular)",22,Himalaya,1000,g,6,Regular,0,392,390.45,344.99,0.0
1018,Monster Storage 500g x1 (Regular),51,Monster,500,g,1,Regular,0,211,68.04,62.43,0.18
1019,Catch Bedding 500ml x10 (Economy),53,Catch,500,ml,10,Economy,0,604,270.56,238.64,0.18
1020,Colgate Biscuits 2000g x2 (Economy),13,Colgate,2000,g,2,Economy,0,479,512.95,406.03,0.0
1021,Pepsi Diabetic Care 250g x1 (Premium),86,Pepsi,250,g,1,Premium,0,490,2448.13,2240.27,0.12
1022,Parle Staples 100ml x2 (Regular),4,Parle,100,ml,2,Regular,0,422,236.21,198.7,0.05
1023,Britannia Staples 500g x1 (Regular),4,Britannia,500,g,1,Regular,0,626,300.39,256.01,0.05
1024,Colgate Air Fresheners 1000g x6 (Economy),41,Colgate,1000,g,6,Economy,0,576,1473.38,1259.59,0.12
1025,"Saffola Sauces, Ketchup 50ml x1 (Economy)",22,Saffola,50,ml,1,Economy,0,600,130.19,116.27,0.0
1026,Colgate Air Fresheners 200ml x3 (Regular),41,Colgate,200,ml,3,Regular,0,241,955.99,817.31,0.05
1027,Surf Excel Breakfast Cereals 50g x5 (Economy),20,Surf Excel,50,g,5,Economy,0,139,112.53,102.95,0.0
1028,Ariel Shaving 500ml x4 (Regular),79,Ariel,500,ml,4,Regular,0,274,2608.1,2367.37,0.18
1029,Nivea Bath 100g x1 (Economy),32,Nivea,100,g,1,Economy,0,409,154.67,140.51,0.12
1030,"Sunfeast Sugar, Jaggery 2000g x1 (Economy)",8,Sunfeast,2000,g,1,Economy,0,290,412.37,329.45,0.0
1031,Patanjali Baby Food 500ml x24 (Regular),19,Patanjali,500,ml,24,Regular,0,114,90.35,70.5,0.0
1032,Tropicana Ready-to-Eat 250ml x1 (Economy),11,Tropicana,250,ml,1,Economy,0,486,72.62,64.01,0.05
1033,Kellogg's Category 98 2000ml x12 (Regular),98,Kellogg's,2000,ml,12,Regular,0,647,4326.33,3897.81,0.12
1034,Ariel Festive Packs 750g x1 (Regular),62,Ariel,750,g,1,Regular,0,93,595.31,525.89,0.05
1035,Kissan Frozen Foods 500g x5 (Economy),16,Kissan,500,g,5,Economy,1,18,343.34,293.38,0.0
1036,Nestlé Chocolates 2000ml x10 (Economy),14,Nestlé,2000,ml,10,Economy,0,399,471.92,415.13,0.0
1037,Paper Boat Gardening 250ml x2 (Premium),56,Paper Boat,250,ml,2,Premium,0,345,1021.63,881.05,0.18
1038,Haldiram Electronics Accessories 1000g x4 (Regular),65,Haldiram,1000,g,4,Regular,0,479,1001.71,877.32,0.12
1039,Dove Health 50g x10 (Economy),36,Dove,50,g,10,Economy,0,232,171.08,151.25,0.12
1040,Maggi Masks 100ml x12 (Economy),84,Maggi,100,ml,12,Economy,0,569,2911.91,2446.59,0.28
1041,Pears Skin Care 750g x10 (Economy),31,Pears,750,g,10,Economy,0,706,357.09,286.64,0.12
1042,Dove Toys 50g x2 (Premium),45,Dove,50,g,2,Premium,0,476,574.61,480.0,0.12
1043,Kellogg's Staples 1000g x12 (Regular),4,Kellogg's,1000,g,12,Regular,0,281,586.07,502.19,0.0
1044,Dettol Dishwash 250ml x1 (Economy),40,Dettol,250,ml,1,Economy,0,461,115.47,99.05,0.05
1045,Paper Boat Ice Cream 100g x1 (Regular),15,Paper Boat,100,g,1,Regular,1,15,282.72,255.4,0.0
1046,"Himalaya Sugar, Jaggery 100g x2 (Economy)",8,Himalaya,100,g,2,Economy,0,147,284.29,228.52,0.0
1047,Himalaya Baking Supplies 750ml x12 (Regular),25,Himalaya,750,ml,12,Regular,0,152,257.15,232.07,0.0
1048,Dettol Toys 500g x3 (Regular),45,Dettol,500,g,3,Regular,0,528,607.62,525.03,0.12
1049,Sunfeast Organic 750ml x1 (Regular),73,Sunfeast,750,ml,1,Regular,0,202,363.78,289.1,0.18
1050,Kissan Pickles 500ml x2 (Regular),23,Kissan,500,ml,2,Regular,0,440,315.46,281.08,0.05
1051,Monster Home Care 2000g x1 (Regular),38,Monster,2000,g,1,Regular,0,95,401.35,357.93,0.12
1052,Sunfeast Home Furnishing 500g x5 (Regular),52,Sunfeast,500,g,5,Regular,0,650,1160.99,933.67,0.05
1053,Monster Fresh Produce 50g x3 (Economy),1,Monster,50,g,3,Economy,1,18,138.41,112.3,0.0
1054,DMart Kitchen Essentials 1000ml x1 (Regular),42,DMart,1000,ml,1,Regular,0,428,81.61,65.52,0.05
1055,Tata Toys 250ml x3 (Economy),45,Tata,250,ml,3,Economy,0,371,519.12,415.14,0.05
1056,"Colgate Sugar, Jaggery 100g x1 (Regular)",8,Colgate,100,g,1,Regular,0,589,295.23,256.43,0.0
1057,Kellogg's Bath 500g x24 (Regular),32,Kellogg's,500,g,24,Regular,0,100,472.85,380.36,0.05
1058,Dove Skin Care 100g x3 (Regular),31,Dove,100,g,3,Regular,0,471,183.39,157.44,0.12
1059,Dettol Apparel 500ml x3 (Regular),60,Dettol,500,ml,3,Regular,0,181,819.96,668.05,0.12
1060,"Dove Sauces, Ketchup 200ml x1 (Regular)",22,Dove,200,ml,1,Regular,0,494,186.87,167.96,0.05
1061,Surf Excel Baking Supplies 200g x3 (Regular),25,Surf Excel,200,g,3,Regular,0,269,164.06,142.3,0.05
1062,Lizol Staples 250ml x12 (Regular),4,Lizol,250,ml,12,Regular,0,187,428.65,363.32,0.05
1063,Monster Meat 2000g x2 (Regular),17,Monster,2000,g,2,Regular,1,26,298.96,234.83,0.05
1064,Saffola Cookware 200ml x2 (Regular),50,Saffola,200,ml,2,Regular,0,598,159.97,143.67,0.12
1065,"Colgate Sauces, Ketchup 1000ml x1 (Regular)",22,Colgate,1000,ml,1,Regular,0,681,256.08,208.82,0.0
1066,Saffola Toys 500g x1 (Regular),45,Saffola,500,g,1,Regular,0,680,556.91,466.47,0.05
1067,Patanjali Baking Supplies 100g x10 (Economy),25,Patanjali,100,g,10,Economy,0,346,133.96,107.15,0.05
1068,Fortune Stationery 250g x12 (Economy),44,Fortune,250,g,12,Economy,0,606,865.68,715.7,0.12
1069,Himalaya Cookware 500g x4 (Economy),50,Himalaya,500,g,4,Economy,0,300,211.56,182.04,0.05
1070,Tata Oral Care 50ml x6 (Economy),29,Tata,50,ml,6,Economy,0,398,54.83,50.42,0.05
1071,Catch Fragrances 250ml x4 (Regular),78,Catch,250,ml,4,Regular,0,342,869.33,681.41,0.18
1072,Bikaji Fresh Produce 250ml x6 (Regular),1,Bikaji,250,ml,6,Regular,1,15,243.26,190.08,0.0
1073,"Coca-Cola Tea, Coffee 500g x1 (Regular)",9,Coca-Cola,500,g,1,Regular,0,125,88.07,73.05,0.05
1074,Pepsi Air Fresheners 50g x1 (Premium),41,Pepsi,50,g,1,Premium,0,409,789.34,684.05,0.05
1075,Tropicana Ready-to-Eat 500ml x4 (Economy),11,Tropicana,500,ml,4,Economy,0,129,90.25,79.65,0.0
1076,Ariel Breakfast Cereals 500ml x5 (Regular),20,Ariel,500,ml,5,Regular,0,163,161.97,139.9,0.05
1077,Tata Frozen Foods 1000ml x12 (Regular),16,Tata,1000,ml,12,Regular,1,28,489.31,410.79,0.05
1078,Dove Lighting 2000ml x2 (Regular),68,Dove,2000,ml,2,Regular,0,131,1828.21,1493.38,0.18
1079,Nestlé Meat 2000ml x10 (Premium),17,Nestlé,2000,ml,10,Premium,1,7,444.71,383.56,0.0
1080,Amul Men's Grooming 50ml x1 (Regular),33,Amul,50,ml,1,Regular,0,436,327.69,298.11,0.12
1081,Paper Boat Protein 500g x1 (Regular),76,Paper Boat,500,g,1,Regular,0,261,237.34,194.91,0.18
1082,Amul Women's Hygiene 200g x10 (Economy),34,Amul,200,g,10,Economy,0,457,953.99,751.97,0.18
1083,Tata Cosmetics 500ml x3 (Regular),77,Tata,500,ml,3,Regular,0,467,2808.51,2474.59,0.18
1084,Dettol Pet Care 2000g x1 (Premium),46,Dettol,2000,g,1,Premium,0,559,1081.85,982.32,0.05
1085,Dabur Batteries 200g x1 (Economy),67,Dabur,200,g,1,Economy,0,182,414.29,367.02,0.12
1086,Himalaya Water 100ml x2 (Regular),27,Himalaya,100,ml,2,Regular,0,210,221.7,201.24,0.0
1087,Tropicana Air Fresheners 1000ml x1 (Economy),41,Tropicana,1000,ml,1,Economy,0,298,1046.4,927.28,0.12
1088,Tata Dairy 200ml x1 (Economy),2,Tata,200,ml,1,Economy,1,17,133.44,122.53,0.05
1089,Tata Bedding 2000g x5 (Regular),53,Tata,2000,g,5,Regular,0,244,434.65,359.6,0.12
1090,Sunfeast Dairy 2000ml x1 (Economy),2,Sunfeast,2000,ml,1,Economy,1,19,213.34,176.64,0.0
1091,Everest Apparel 200g x1 (Regular),60,Everest,200,g,1,Regular,0,558,454.22,405.52,0.18
1092,Maggi Category 99 500g x1 (Economy),99,Maggi,500,g,1,Economy,0,655,2165.62,1937.59,0.18
1093,Amul Category 91 200g x2 (Regular),91,Amul,200,g,2,Regular,0,577,2886.37,2435.51,0.12
1094,Kellogg's Home Appliances 2000ml x1 (Regular),48,Kellogg's,2000,ml,1,Regular,0,127,1298.22,1182.32,0.12
1095,Amul Electronics Accessories 200ml x1 (Regular),65,Amul,200,ml,1,Regular,0,447,530.39,462.14,0.12
1096,Kellogg's Frozen Foods 200ml x2 (Premium),16,Kellogg's,200,ml,2,Premium,1,21,309.27,268.7,0.0
1097,Paper Boat Men's Grooming 2000ml x3 (Regular),33,Paper Boat,2000,ml,3,Regular,0,428,626.01,560.07,0.18
1098,Bikaji Apparel 100g x2 (Regular),60,Bikaji,100,g,2,Regular,0,123,506.82,464.24,0.12
1099,"DMart Tea, Coffee 50g x2 (Regular)",9,DMart,50,g,2,Regular,0,264,72.91,65.46,0.05
1100,Maggi Breakfast Cereals 500ml x2 (Economy),20,Maggi,500,ml,2,Economy,0,98,122.55,102.47,0.0
1101,Fortune Snacks 750ml x5 (Economy),12,Fortune,750,ml,5,Economy,0,537,61.35,54.11,0.0
1102,Lizol Health Drinks 50g x4 (Premium),18,Lizol,50,g,4,Premium,0,547,178.6,163.18,0.05
1103,"Catch Sugar, Jaggery 500g x2 (Regular)",8,Catch,500,g,2,Regular,0,529,354.94,291.54,0.0
1104,Haldiram Chocolates 2000g x1 (Premium),14,Haldiram,2000,g,1,Premium,0,204,409.88,331.53,0.05
1105,Surf Excel Electricals 750ml x4 (Regular),47,Surf Excel,750,ml,4,Regular,0,384,248.46,202.64,0.12
1106,Colgate Category 91 200g x24 (Regular),91,Colgate,200,g,24,Regular,0,364,3847.37,3217.08,0.18
1107,Appy Dishwash 750ml x4 (Regular),40,Appy,750,ml,4,Regular,0,200,181.34,153.18,0.12
1108,Harpic First Aid 100g x3 (Regular),85,Harpic,100,g,3,Regular,0,667,278.74,242.2,0.18
1109,Everest Baking Supplies 1000ml x2 (Economy),25,Everest,1000,ml,2,Economy,0,308,193.39,160.95,0.0
1110,Fortune Gardening 1000g x1 (Regular),56,Fortune,1000,g,1,Regular,0,493,848.24,735.09,0.12
1111,Saffola Dry Fruits 750g x10 (Economy),24,Saffola,750,g,10,Economy,0,712,339.25,307.81,0.0
1112,Fortune OTC Medicines 50g x3 (Regular),37,Fortune,50,g,3,Regular,0,276,749.65,629.4,0.05
1113,Kellogg's Packaged Foods 100g x24 (Regular),10,Kellogg's,100,g,24,Regular,0,402,59.08,48.17,0.0
1114,Ariel Gifting Combos 250ml x3 (Premium),63,Ariel,250,ml,3,Premium,0,611,226.47,205.0,0.05
1115,Britannia Health Drinks 1000g x2 (Premium),18,Britannia,1000,g,2,Premium,0,638,265.22,232.83,0.0
1116,ITC Women's Hygiene 250g x6 (Regular),34,ITC,250,g,6,Regular,0,95,1065.03,908.93,0.12
1117,Kissan Category 94 500ml x5 (Regular),94,Kissan,500,ml,5,Regular,0,393,1583.33,1405.41,0.18
1118,Pears Women's Hygiene 100g x2 (Premium),34,Pears,100,g,2,Premium,0,444,996.64,916.47,0.05
1119,Paper Boat Party Supplies 2000g x1 (Regular),82,Paper Boat,2000,g,1,Regular,0,604,562.11,444.6,0.12
1120,Appy Books 500ml x5 (Economy),72,Appy,500,ml,5,Economy,0,648,1111.06,1004.88,0.18
1121,Tropicana Health 100ml x10 (Regular),36,Tropicana,100,ml,10,Regular,0,241,212.61,167.64,0.05
1122,"Pepsi Tea, Coffee 100ml x5 (Regular)",9,Pepsi,100,ml,5,Regular,0,678,103.34,91.83,0.0
1123,Dove Snacks 200g x24 (Regular),12,Dove,200,g,24,Regular,0,415,63.82,56.28,0.0
1124,Bikaji Hair Care 1000g x2 (Regular),30,Bikaji,1000,g,2,Regular,0,366,608.79,544.54,0.05
1125,Kissan Skin Care 100g x5 (Economy),31,Kissan,100,g,5,Economy,0,478,192.81,172.61,0.05
1126,Red Bull Gifting Combos 2000ml x5 (Economy),63,Red Bull,2000,ml,5,Economy,0,111,297.44,273.04,0.05
1127,Pepsi Apparel 750g x1 (Economy),60,Pepsi,750,g,1,Economy,0,364,678.69,556.05,0.12
1128,ITC Edible Oils 750g x6 (Economy),6,ITC,750,g,6,Economy,0,243,499.91,427.56,0.0
1129,Haldiram Soft Drinks 2000ml x1 (Regular),26,Haldiram,2000,ml,1,Regular,0,270,148.22,124.34,0.0
1130,Bikaji Bakery 1000g x1 (Economy),3,Bikaji,1000,g,1,Economy,1,6,360.11,318.68,0.0
1131,Monster Ice Cream 50g x1 (Regular),15,Monster,50,g,1,Regular,1,6,298.49,236.77,0.05
1132,Appy Category 91 250ml x5 (Economy),91,Appy,250,ml,5,Economy,0,108,3047.53,2682.53,0.12
1133,Surf Excel Health Drinks 250g x2 (Economy),18,Surf Excel,250,g,2,Economy,0,327,145.33,121.97,0.0
1134,Amul Spices 200g x3 (Premium),7,Amul,200,g,3,Premium,0,136,450.68,399.42,0.0
1135,Patanjali Bath Linen 1000ml x3 (Economy),54,Patanjali,1000,ml,3,Economy,0,170,1078.55,974.05,0.18
1136,Lifebuoy Spices 500g x2 (Economy),7,Lifebuoy,500,g,2,Economy,0,533,437.49,394.65,0.0
1137,Colgate Pooja Items 100ml x3 (Economy),83,Colgate,100,ml,3,Economy,0,442,1072.5,868.45,0.12
1138,Dettol Home Appliances 250ml x3 (Economy),48,Dettol,250,ml,3,Economy,0,268,878.43,800.96,0.05
1139,Kissan Bath Linen 100g x2 (Premium),54,Kissan,100,g,2,Premium,0,650,815.37,725.32,0.05
1140,Nivea Air Fresheners 250g x2 (Economy),41,Nivea,250,g,2,Economy,0,304,711.36,649.93,0.12
1141,Lizol Baking Supplies 100ml x2 (Economy),25,Lizol,100,ml,2,Economy,0,683,113.71,97.33,0.0
1142,Surf Excel Dairy 500g x5 (Regular),2,Surf Excel,500,g,5,Regular,1,25,267.3,225.09,0.05
1143,Dabur Breakfast Cereals 100ml x3 (Regular),20,Dabur,100,ml,3,Regular,0,446,90.09,81.28,0.0
1144,Everest Staples 750g x1 (Regular),4,Everest,750,g,1,Regular,0,421,341.66,268.54,0.05
1145,Dove Gifting Combos 50g x3 (Regular),63,Dove,50,g,3,Regular,0,98,153.61,123.65,0.18
1146,Lifebuoy Hair Care 200ml x5 (Economy),30,Lifebuoy,200,ml,5,Economy,0,313,376.4,300.74,0.0
1147,Pepsi Bedding 1000g x1 (Economy),53,Pepsi,1000,g,1,Economy,0,248,246.61,205.03,0.12
1148,Britannia Plastics 250ml x1 (Regular),71,Britannia,250,ml,1,Regular,0,324,909.6,834.95,0.18
1149,Bikaji Breakfast Cereals 200g x2 (Regular),20,Bikaji,200,g,2,Regular,0,158,119.3,94.72,0.05
1150,Aashirvaad Cosmetics 50g x3 (Premium),77,Aashirvaad,50,g,3,Premium,0,460,2356.4,2088.82,0.28
1151,"Tata Sugar, Jaggery 250ml x5 (Regular)",8,Tata,250,ml,5,Regular,0,421,359.68,291.26,0.05
1152,DMart Laundry Detergent 500ml x6 (Regular),39,DMart,500,ml,6,Regular,0,437,478.65,411.55,0.05
1153,Kissan School Essentials 750g x1 (Regular),64,Kissan,750,g,1,Regular,0,603,103.91,84.32,0.12
1154,Lifebuoy Footwear 100g x1 (Regular),59,Lifebuoy,100,g,1,Regular,0,265,402.59,368.57,0.05
1155,Haldiram Storage 500g x1 (Regular),51,Haldiram,500,g,1,Regular,0,405,60.56,50.6,0.18
1156,Nivea Kitchen Essentials 200g x1 (Regular),42,Nivea,200,g,1,Regular,0,424,60.1,53.87,0.05
1157,Himalaya Ice Cream 1000ml x1 (Economy),15,Himalaya,1000,ml,1,Economy,1,15,482.14,385.2,0.05
1158,Sunfeast Frozen Foods 50ml x2 (Regular),16,Sunfeast,50,ml,2,Regular,1,8,199.41,156.0,0.0
1159,Dettol Fresh Produce 50ml x10 (Regular),1,Dettol,50,ml,10,Regular,1,28,208.63,178.61,0.0
1160,Pepsi Bath 2000ml x1 (Regular),32,Pepsi,2000,ml,1,Regular,0,201,391.06,313.05,0.05
1161,Saffola Health Drinks 200g x1 (Economy),18,Saffola,200,g,1,Economy,0,297,105.25,87.93,0.0
1162,Red Bull Frozen Foods 200ml x10 (Economy),16,Red Bull,200,ml,10,Economy,1,11,265.89,232.41,0.0
1163,Harpic Kitchen Appliances 100g x1 (Premium),49,Harpic,100,g,1,Premium,0,478,259.05,225.57,0.18
1164,Pepsi Ready-to-Eat 250ml x2 (Premium),11,Pepsi,250,ml,2,Premium,0,459,105.62,93.39,0.0
1165,Red Bull Frozen Foods 50ml x1 (Regular),16,Red Bull,50,ml,1,Regular,1,25,193.41,174.89,0.0
1166,Kellogg's Apparel 250g x5 (Regular),60,Kellogg's,250,g,5,Regular,0,104,609.84,543.95,0.12
1167,Paper Boat Personal Care 500ml x4 (Economy),28,Paper Boat,500,ml,4,Economy,0,634,314.27,276.56,0.05
1168,Aashirvaad Gifting Combos 50ml x1 (Economy),63,Aashirvaad,50,ml,1,Economy,0,362,134.51,113.39,0.05
1169,Tata Snacks 50g x1 (Economy),12,Tata,50,g,1,Economy,0,298,33.87,28.33,0.05
1170,Fortune Water 1000g x4 (Economy),27,Fortune,1000,g,4,Economy,0,226,417.2,373.29,0.05
1171,Sunfeast Electricals 2000g x2 (Economy),47,Sunfeast,2000,g,2,Economy,0,264,278.44,240.01,0.05
1172,Coca-Cola Disposable 50ml x3 (Regular),43,Coca-Cola,50,ml,3,Regular,0,136,514.83,423.27,0.05
1173,Saffola Breakfast Cereals 500ml x10 (Economy),20,Saffola,500,ml,10,Economy,0,429,176.53,138.85,0.0
1174,Monster Category 99 2000g x5 (Economy),99,Monster,2000,g,5,Economy,0,288,4243.96,3703.9,0.18
1175,Saffola Water 100g x1 (Premium),27,Saffola,100,g,1,Premium,0,474,293.04,248.05,0.05
1176,Lifebuoy Kitchen Appliances 1000ml x1 (Economy),49,Lifebuoy,1000,ml,1,Economy,0,549,366.21,295.19,0.18
1177,Pepsi Ready-to-Eat 750g x2 (Economy),11,Pepsi,750,g,2,Economy,0,370,97.42,82.44,0.0
1178,Kissan Snacks 250ml x1 (Regular),12,Kissan,250,ml,1,Regular,0,396,47.98,40.99,0.0
1179,Nestlé Fresh Produce 750g x1 (Regular),1,Nestlé,750,g,1,Regular,1,26,200.15,177.67,0.05
1180,Pears Frozen Foods 250ml x24 (Regular),16,Pears,250,ml,24,Regular,1,17,417.22,332.85,0.05
1181,Fortune Biscuits 250ml x12 (Premium),13,Fortune,250,ml,12,Premium,0,500,585.09,485.71,0.0
1182,Ariel Mobile Accessories 750g x1 (Regular),66,Ariel,750,g,1,Regular,0,551,619.93,552.38,0.12
1183,Coca-Cola Snacks 750ml x1 (Regular),12,Coca-Cola,750,ml,1,Regular,0,161,56.35,47.22,0.0
1184,Himalaya Soft Drinks 250g x10 (Economy),26,Himalaya,250,g,10,Economy,0,283,112.41,100.76,0.0
1185,Everest First Aid 250ml x3 (Economy),85,Everest,250,ml,3,Economy,0,526,274.76,233.41,0.18
1186,Pears Water 200ml x1 (Premium),27,Pears,200,ml,1,Premium,0,269,327.78,301.09,0.0
1187,Catch Ready-to-Eat 500g x24 (Economy),11,Catch,500,g,24,Economy,0,347,154.08,120.18,0.05
1188,Lifebuoy Shaving 50ml x3 (Economy),79,Lifebuoy,50,ml,3,Economy,0,537,1669.83,1319.99,0.12
1189,Britannia Ready-to-Eat 1000ml x1 (Regular),11,Britannia,1000,ml,1,Regular,0,289,99.3,90.13,0.0
1190,Sunfeast Pet Food Premium 1000ml x1 (Regular),88,Sunfeast,1000,ml,1,Regular,0,337,583.93,500.23,0.18
1191,MDH Value Packs 250g x1 (Regular),89,MDH,250,g,1,Regular,0,378,2496.96,2125.37,0.28
1192,Tata Chocolates 100g x1 (Premium),14,Tata,100,g,1,Premium,0,405,232.39,212.96,0.0
1193,Nivea Meat 200g x3 (Premium),17,Nivea,200,g,3,Premium,1,29,218.37,179.13,0.0
1194,Maggi Bedding 1000g x24 (Economy),53,Maggi,1000,g,24,Economy,0,262,353.68,297.12,0.05
